"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"154","@spyder_peter @breeshasdad @SEAI_ie @IOMGovernment @bokesy Hi Peter. We also import renewables through the intercon… https://t.co/VPtmJ5ONa4",FALSE,0,"spyder_peter",2021-04-05 16:35:01,TRUE,"1379109863763144706","1379110336050180099","2267481443","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"155","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy Not saying that. Just that no grant = no EV = no transit… https://t.co/qzusA7Mm7K",FALSE,0,"MikeWTweets",2021-04-05 16:34:48,TRUE,"1379109367212036098","1379110280739819520","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"156","@breeshasdad @MikeWTweets @SEAI_ie @IOMGovernment @bokesy Mike is overlooking one very fundamental fact. When he ch… https://t.co/OPFDUQ90OK",FALSE,0,"breeshasdad",2021-04-05 16:33:08,TRUE,"1379108938927460352","1379109863763144706","1092819038","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"157","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy That's the difference between a £2 top up and a £4 top u… https://t.co/3Ixc6Lpj85",FALSE,1,"breeshasdad",2021-04-05 16:32:53,TRUE,"1379109312128282630","1379109798310985732","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"158","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy FYI my last car was a 2009 Honda Accord. So I'm not sure… https://t.co/JeurIsjP0a",FALSE,0,"breeshasdad",2021-04-05 16:31:55,TRUE,"1379108938927460352","1379109556505153537","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"159","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy Hello,

I'm not intending to be. I'm just correcting myt… https://t.co/VsGXMoMGDf",FALSE,0,"breeshasdad",2021-04-05 16:31:10,TRUE,"1379108938927460352","1379109367212036098","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"160","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy I might also say.. you charge your car overnight to bala… https://t.co/9WFcFgulNb",FALSE,1,"breeshasdad",2021-04-05 16:30:57,TRUE,"1379108938927460352","1379109312128282630","1092819038","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"161","RT @breeshasdad: @MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy I think you’re being a bit harsh on Peter Mike.
EVs are out of…",FALSE,0,NA,2021-04-05 16:30:21,FALSE,NA,"1379109163964436482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeficitIom",1,TRUE,FALSE,NA,NA
"162","RT @SEAI_ie: We will be appointing 3 x Senior Energy Modelling Experts to develop analytical outputs to inform and drive essential climate…",FALSE,0,NA,2021-04-05 16:29:46,FALSE,NA,"1379109016660480001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cormacDublin",1,TRUE,FALSE,NA,NA
"163","@MikeWTweets @spyder_peter @SEAI_ie @IOMGovernment @bokesy I think you’re being a bit harsh on Peter Mike.
EVs are… https://t.co/M4imghACtl",FALSE,2,"MikeWTweets",2021-04-05 16:29:28,TRUE,"1379107491292790784","1379108938927460352","24115805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",1,FALSE,FALSE,NA,NA
"164","@spyder_peter @breeshasdad @SEAI_ie @IOMGovernment @bokesy Is this comment aimed at me?

I am not trying to sell yo… https://t.co/kepxesvRUA",FALSE,0,"spyder_peter",2021-04-05 16:23:43,TRUE,"1379107141739552774","1379107491292790784","2267481443","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"165","@MikeWTweets @breeshasdad @SEAI_ie @IOMGovernment @bokesy Look it’s ok for you, you are minted. No way I could consider buying an ev.",FALSE,1,"MikeWTweets",2021-04-05 16:22:19,FALSE,"1379105491050192897","1379107141739552774","24115805","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"166","RT @SEAI_ie: Anyone interested in sustainable energy and climate action will enjoy navigating through our energy data portal! Explore energ…",FALSE,0,NA,2021-04-05 16:22:18,FALSE,NA,"1379107136211406858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GsdKas",8,TRUE,FALSE,NA,NA
"167","We will be appointing 3 x Senior Energy Modelling Experts to develop analytical outputs to inform and drive essenti… https://t.co/dEbtIn4NlC",FALSE,0,NA,2021-04-05 16:20:07,TRUE,NA,"1379106586493394948",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",1,FALSE,FALSE,NA,NA
"168","@spyder_peter @breeshasdad @SEAI_ie @IOMGovernment @bokesy This article is worth a read: https://t.co/udI410sEJ8",FALSE,0,"MikeWTweets",2021-04-05 16:19:08,FALSE,"1379105916591734792","1379106338916200454","24115805","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"169","@spyder_peter @breeshasdad @SEAI_ie @IOMGovernment @bokesy Either we are both completely misunderstanding each othe… https://t.co/uSjzVlGNHY",FALSE,0,"spyder_peter",2021-04-05 16:17:27,TRUE,"1379105609279283210","1379105916591734792","2267481443","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"170","@MikeWTweets @breeshasdad @SEAI_ie @IOMGovernment @bokesy Who says?",FALSE,0,"MikeWTweets",2021-04-05 16:16:14,FALSE,"1379105491050192897","1379105609279283210","24115805","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"171","RT @SEAI_ie: Climate SOS is an adventure storybook that follows four kids (and one dog) who are focused on exploring sustainable energy and…",FALSE,0,NA,2021-04-05 16:16:10,FALSE,NA,"1379105592598466563",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EcoActiveSocial",17,TRUE,FALSE,NA,NA
"172","@spyder_peter @breeshasdad @SEAI_ie @IOMGovernment @bokesy You can buy a Renault Zoe, brand new (or indeed second h… https://t.co/p4pwq0alcl",FALSE,0,"spyder_peter",2021-04-05 16:15:46,TRUE,"1379105302579187718","1379105491050192897","2267481443","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"173","@MikeWTweets @breeshasdad @SEAI_ie @IOMGovernment @bokesy The one I’m talking about is new!",FALSE,0,"MikeWTweets",2021-04-05 16:15:01,FALSE,"1379105157091315717","1379105302579187718","24115805","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"174","@spyder_peter @breeshasdad @SEAI_ie @IOMGovernment @bokesy Where?",FALSE,0,"spyder_peter",2021-04-05 16:14:54,FALSE,"1379105060165201922","1379105272531148810","2267481443","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"175","@spyder_peter @breeshasdad @SEAI_ie @IOMGovernment @bokesy The battery rental scheme is from back in the day when t… https://t.co/wxZBzP9zA0",FALSE,0,"spyder_peter",2021-04-05 16:14:26,TRUE,"1379104723425505280","1379105157091315717","2267481443","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"176","@MikeWTweets @breeshasdad @SEAI_ie @IOMGovernment @bokesy There are also those which have had to have the batteries… https://t.co/ZIhqnfWjDt",FALSE,0,"MikeWTweets",2021-04-05 16:14:03,TRUE,"1379103068927721474","1379105060165201922","24115805","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"177","@MikeWTweets @breeshasdad @SEAI_ie @IOMGovernment @bokesy The way Renault work is that you pay £80 a month that cov… https://t.co/Aa5SEI3Vim",FALSE,0,"MikeWTweets",2021-04-05 16:12:43,TRUE,"1379103068927721474","1379104723425505280","24115805","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"178","@spyder_peter @breeshasdad @SEAI_ie @IOMGovernment @bokesy Yes. And Marks &amp; Spencer in Douglas run completely - 100% renewable....",FALSE,0,"spyder_peter",2021-04-05 16:11:10,FALSE,"1379103886473109508","1379104333137113092","2267481443","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"179","@MikeWTweets @breeshasdad @SEAI_ie @IOMGovernment @bokesy The uk has invested a lot in renewables. We have done zip… https://t.co/7ZfueddRjj",FALSE,0,"MikeWTweets",2021-04-05 16:09:23,TRUE,"1379102911150587906","1379103886473109508","24115805","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"180","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment The PiCG grant towards the purchase of a brand new electric vehi… https://t.co/UkI4SABKfD",FALSE,0,"breeshasdad",2021-04-05 16:08:51,TRUE,"1379096498563080197","1379103752158855170","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"181","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy ""Hiring batteries"" and ""Replacing batteries""

You don't… https://t.co/PLJyktGN4r",FALSE,0,"MikeWTweets",2021-04-05 16:06:08,TRUE,"1379102975617085453","1379103068927721474","24115805","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"182","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy ""Additional demand for EV's require heavy oil""

No, not… https://t.co/dkYCyji2qW",FALSE,0,"MikeWTweets",2021-04-05 16:05:46,TRUE,"1379102911150587906","1379102975617085453","24115805","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"183","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy Some common myth-busting coming up:

""EV's only move the… https://t.co/wss71A2toF",FALSE,0,"MikeWTweets",2021-04-05 16:05:31,TRUE,"1379102850731630595","1379102911150587906","24115805","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"184","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment @bokesy Thanks @breeshasdad. I'd like to respond to @spyder_peter's comments below....",FALSE,0,"breeshasdad",2021-04-05 16:05:16,FALSE,"1379097684871684098","1379102850731630595","1092819038","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MikeWTweets",0,FALSE,FALSE,NA,NA
"185","@ShaunGelling @spyder_peter @SEAI_ie @IOMGovernment I do that constantly Shaun.
Also grants. I’m concerned folk lik… https://t.co/9P92vdmcO2",FALSE,1,"ShaunGelling",2021-04-05 16:04:33,TRUE,"1379100069299912705","1379102669982294018","302805593","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"186","RT @IrishTimesBiz: SEAI said access to finance ‘can be a barrier’ to residential retrofitting as it approved fund https://t.co/PWLroK4n9d v…",FALSE,0,NA,2021-04-05 15:58:44,FALSE,NA,"1379101203771056136",NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>","IrishTimes",1,TRUE,FALSE,NA,NA
"187","SEAI said access to finance ‘can be a barrier’ to residential retrofitting as it approved fund https://t.co/PWLroK4n9d via @IrishTimesBiz",FALSE,3,NA,2021-04-05 15:57:33,FALSE,NA,"1379100909054005253",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","IrishTimesBiz",1,FALSE,FALSE,NA,NA
"188","@breeshasdad @spyder_peter @SEAI_ie @IOMGovernment That’s the rub and you need to lobby for the secrecy to become p… https://t.co/gv4TR6vIcF",FALSE,2,"breeshasdad",2021-04-05 15:54:13,TRUE,"1379095822210629635","1379100069299912705","1092819038","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShaunGelling",0,FALSE,FALSE,NA,NA
"189","@breeshasdad @SEAI_ie @IOMGovernment There is no point in doing it unless like the uk, we can have days when the na… https://t.co/3zEAMTrZ7X",FALSE,0,"breeshasdad",2021-04-05 15:48:34,TRUE,"1379095822210629635","1379098645555986435","1092819038","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"190","@spyder_peter @SEAI_ie @IOMGovernment Forgot to put the #ClimateForumIOM hashtag in this thread for @bokesy and @MikeWTweets 😊",FALSE,2,"breeshasdad",2021-04-05 15:44:45,FALSE,"1379096498563080197","1379097684871684098","1092819038","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"191","@spyder_peter @SEAI_ie @IOMGovernment And my £2k punto does +60mpg.. Isle of Man mileage.. not even a tank a month.… https://t.co/EXgKsZmhpt",FALSE,3,"breeshasdad",2021-04-05 15:40:02,TRUE,"1379095822210629635","1379096498563080197","1092819038","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"192","@spyder_peter @SEAI_ie @IOMGovernment All good points Peter.. the diesels at Peel and Pulrose rarely run though.
Un… https://t.co/E4JYld5BT7",FALSE,2,"spyder_peter",2021-04-05 15:37:21,TRUE,"1379085188303577089","1379095822210629635","2267481443","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"193","@breeshasdad @SEAI_ie @IOMGovernment The batteries of a small Renault EV cost £80 a month to “hire”.   Nissan Leaf… https://t.co/ASlioeXPbH",FALSE,0,"spyder_peter",2021-04-05 14:55:05,TRUE,"1379081752359141378","1379085188303577089","2267481443","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"194","@breeshasdad @SEAI_ie @IOMGovernment If the additional demand for power for EV’s mean that the heavy oil engines at… https://t.co/EEm6Xgshoc",FALSE,0,"spyder_peter",2021-04-05 14:41:26,TRUE,"1379061211917062145","1379081752359141378","2267481443","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"195","Interested in reducing your carbon emissions while saving money on your energy bills? Want to learn more about… https://t.co/XCS0k7N0CH",FALSE,3,NA,2021-04-05 14:17:02,TRUE,NA,"1379075609805131784",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",0,FALSE,FALSE,NA,NA
"196","We're hiring for a Programme Manager – Internal Audit and Risk. The successful candidate will oversee and co-ordina… https://t.co/1KIDzRR6If",FALSE,0,NA,2021-04-05 13:54:02,TRUE,NA,"1379069822240194566",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",0,FALSE,FALSE,NA,NA
"197","@breeshasdad @SEAI_ie @IOMGovernment The enforced change to electric vehicles is a profoundly undemocratic thing to… https://t.co/sJydkt7jQD",FALSE,0,"breeshasdad",2021-04-05 13:19:49,TRUE,"1379038577766641665","1379061211917062145","1092819038","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spyder_peter",0,FALSE,FALSE,NA,NA
"198","The lower the carbon the lower the cost🔆✅
Did you click? 
@GaisceAward @ScoutingIreland @CaillumH @D9Herbs… https://t.co/WAdWgiPHf1",FALSE,2,NA,2021-04-05 12:41:53,TRUE,NA,"1379051667526672387",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShamrockSpring",0,FALSE,FALSE,NA,NA
"199","@SEAI_ie Is the dashboard built using PowerBi?",FALSE,0,"SEAI_ie",2021-04-05 11:55:25,FALSE,"1375045734077202436","1379039973261910018","377404515","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pinzarela",0,FALSE,FALSE,NA,NA
"200","I’ll have to check this on the @SEAI_ie site but @IOMGovernment ... if you want a meaningful climate (and EV) trans… https://t.co/xW45mOIT71",FALSE,4,NA,2021-04-05 11:49:52,TRUE,NA,"1379038577766641665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","breeshasdad",0,FALSE,FALSE,NA,NA
"201","RT @CillDar: @EnergyInIreland @DavQuinn It's not €10k anymore. The maximum subsidy towards an EV is now €8070

€5,000 SEAI grant
€3,070 VRT…",FALSE,0,NA,2021-04-05 11:41:44,FALSE,NA,"1379036530354831360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EnergyInIreland",1,TRUE,FALSE,NA,NA
"202","@EnergyInIreland @DavQuinn It's not €10k anymore. The maximum subsidy towards an EV is now €8070

€5,000 SEAI grant… https://t.co/YTuEFiA05D",FALSE,6,"EnergyInIreland",2021-04-05 11:31:59,TRUE,"1379031532153802756","1379034076917686289","1204145023429820416","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CillDar",1,FALSE,FALSE,NA,NA
"203","@DavQuinn @SunTimesIreland Imagine we had access to a 24/7 renewable energy source proximate to all of our major ci… https://t.co/QjWt14HBJ1",FALSE,0,"DavQuinn",2021-04-05 10:35:48,TRUE,"1378795793231060992","1379019936690024451","127040659","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Starabara",0,FALSE,FALSE,NA,NA
"204",".@Dept_ECC is currently consulting on the redesign of the Energy Efficiency Obligation Scheme. They are hosting an… https://t.co/KEmsYDX1T9",FALSE,6,NA,2021-04-05 10:24:01,TRUE,NA,"1379016969526075393",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",4,FALSE,FALSE,NA,NA
"205","@SEAI_ie The Facebook link is broken/not available I think? https://t.co/a4ZlOXHhDW",FALSE,0,"SEAI_ie",2021-04-05 09:32:46,FALSE,"1378635204185702401","1379004073974894593","377404515","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","petamaxxx",0,FALSE,FALSE,NA,NA
"206","@dmichie66 I don't have numbers to hand to refute your figures just a general impression that fuel equivalent cost… https://t.co/W7GESGdOWt",FALSE,0,"dmichie66",2021-04-05 09:27:54,TRUE,"1378999711856697349","1379002850135658496","266909386","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","PeterSmartpower",0,FALSE,FALSE,NA,NA
"207","RT @SEAI_ie: Sign up to our mailing list and learn about using sustainable energy in your home, community or business. Hear about our work…",FALSE,0,NA,2021-04-05 09:12:37,FALSE,NA,"1378999000859295744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","menaruse",2,TRUE,FALSE,NA,NA
"208","RT @SEAI_ie: We're #recruiting for lots of exciting new roles across many of our programme areas. Apply now: https://t.co/aXKwwE78zA #Publi…",FALSE,0,NA,2021-04-05 08:35:09,FALSE,NA,"1378989575113211906",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","OisinOhAlmhain",2,TRUE,FALSE,NA,NA
"209","RT @SolarHomeIRL: @bjhanneg #cleanenergy podcasts I'd recommend include @betateachpod @climate_allies @CAugustenborg @tomheapmedia @SEAI_ie…",FALSE,0,NA,2021-04-05 07:31:11,FALSE,NA,"1378973477399592962",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","betateachpod",1,TRUE,FALSE,NA,NA
"210","'Online visitors can choose from a selection of 40 expert briefings, panel discussions...and video tutorials' https://t.co/wKfmawwxKS",FALSE,0,NA,2021-04-04 23:08:01,FALSE,NA,"1378846848866258944",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","AgrilandIreland",0,FALSE,FALSE,NA,NA
"211","@JohnByrneMax its not that John its simply allocating grants where they are most needed, I doubt if you are buying… https://t.co/pRHTjJfKzR",FALSE,0,"JohnByrneMax",2021-04-04 21:23:29,TRUE,"1378819407389024256","1378820544246779907","1063883030496985088","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GerHerbert1",0,FALSE,FALSE,NA,NA
"212","RT @SEAI_ie: We're #recruiting for lots of exciting new roles across many of our programme areas. Apply now: https://t.co/aXKwwE78zA #Publi…",FALSE,0,NA,2021-04-04 19:16:19,FALSE,NA,"1378788542130839560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","james_glynn",2,TRUE,FALSE,NA,NA
"213","We're #recruiting for lots of exciting new roles across many of our programme areas. Apply now:… https://t.co/KiVuaXq9pP",FALSE,5,NA,2021-04-04 18:48:04,TRUE,NA,"1378781430776467457",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",2,FALSE,FALSE,NA,NA
"214","RT @LorDempsey: @dlooney You should really check out the SEAI Grants Dermot. Probably has an abysmal BER rating.",FALSE,0,NA,2021-04-04 16:20:35,FALSE,NA,"1378744314482806786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dlooney",1,TRUE,FALSE,NA,NA
"215","@dlooney You should really check out the SEAI Grants Dermot. Probably has an abysmal BER rating.",FALSE,3,"dlooney",2021-04-04 16:20:22,FALSE,"1378743399105318914","1378744263706546179","17691386","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LorDempsey",1,FALSE,FALSE,NA,NA
"216","The Energy Show 'offers a unique virtual one-stop-shop to accelerate Ireland towards a cleaner energy future' https://t.co/wKfmawwxKS",FALSE,0,NA,2021-04-04 16:00:39,FALSE,NA,"1378739301891125251",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","AgrilandIreland",0,FALSE,FALSE,NA,NA
"217","Have you listened to series 2 of our #podcast, #180Degrees yet? We're sharing stories from people across Ireland wh… https://t.co/WKfQ1GIe8I",FALSE,0,NA,2021-04-04 12:23:01,TRUE,NA,"1378684529288810503",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",0,FALSE,FALSE,NA,NA
"218","Interested in reducing your carbon emissions while saving money on your energy bills? Want to learn more about… https://t.co/IaZGXDxtHz",FALSE,2,NA,2021-04-04 09:07:01,TRUE,NA,"1378635204185702401",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",2,FALSE,FALSE,NA,NA
"219","RT @SEAI_ie: Sign up to our mailing list and learn about using sustainable energy in your home, community or business. Hear about our work…",FALSE,0,NA,2021-04-03 23:21:50,FALSE,NA,"1378487938850377735",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TomEHalpin",2,TRUE,FALSE,NA,NA
"220","RT @Marineireland: Eoin would be delighted to be remembered in this way 
@tonyoceanork @SEAI_ie @MaREIcentre",FALSE,0,NA,2021-04-03 18:12:06,FALSE,NA,"1378409992949219336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Exceedence",1,TRUE,FALSE,NA,NA
"221","Sign up to our mailing list and learn about using sustainable energy in your home, community or business. Hear abou… https://t.co/0iZ5BrVQMM",FALSE,2,NA,2021-04-03 17:46:02,TRUE,NA,"1378403430662819841",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",2,FALSE,FALSE,NA,NA
"222","RT @SEAI_ie: We're delighted to announce that more than 500 Communities are now part of SEAI’s Sustainable Energy Community Network. Learn…",FALSE,0,NA,2021-04-03 14:46:49,FALSE,NA,"1378358332902244352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CarberyHousing",2,TRUE,FALSE,NA,NA
"223","RT @SEAI_Schools: Sign up to our mailing list and learn about using sustainable energy in your home, community or business. Hear about our…",FALSE,0,NA,2021-04-03 13:33:39,FALSE,NA,"1378339918959755268",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marybcm",1,TRUE,FALSE,NA,NA
"224","Ireland's leading business to business sustainable event, the SEAI Energy Show is back! Join us for a virtual 2 Day… https://t.co/CvwouEWQUP",FALSE,0,NA,2021-04-03 13:21:01,TRUE,NA,"1378336738272247811",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",0,FALSE,FALSE,NA,NA
"225","Sign up to our mailing list and learn about using sustainable energy in your home, community or business. Hear abou… https://t.co/gT3wkYzr6A",FALSE,1,NA,2021-04-03 13:19:01,TRUE,NA,"1378336236117577732",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_Schools",1,FALSE,FALSE,NA,NA
"226","RT @SEAI_ie: We're delighted to announce that more than 500 Communities are now part of SEAI’s Sustainable Energy Community Network. Learn…",FALSE,0,NA,2021-04-03 12:56:49,FALSE,NA,"1378330650583924740",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","sendboyle",2,TRUE,FALSE,NA,NA
"227","We're delighted to announce that more than 500 Communities are now part of SEAI’s Sustainable Energy Community Netw… https://t.co/CkcxAMFRUw",FALSE,7,NA,2021-04-03 12:54:10,TRUE,NA,"1378329981147697154",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","SEAI_ie",2,FALSE,FALSE,NA,NA
"228","RT @MaREIcentre: Launched by Peter Heffernan in @plocan Great to see these awarded. Congrats to awardees. Lovely tribute to Eoin Sweeney RI…",FALSE,0,NA,2021-04-03 12:09:01,FALSE,NA,"1378318618480541698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barbfogartyirl",1,TRUE,FALSE,NA,NA
"229","@SEAI_ie Why is this scheme installing oil burners in homes getting retrofitted, when the whole idea behind it is to stop burning fuels",FALSE,0,"SEAI_ie",2021-04-03 11:50:18,FALSE,"1367151207609958402","1378313907400495104","377404515","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mdmak33",0,FALSE,FALSE,NA,NA
